1262066790588387335,2020-05-17 17:05:45,"Ein Polizist
Ein Familienvater
Ein Monteur
Ein Soldat
Ein Erzieher

Nur eine kleine Auswahl
#maennerwelten",2,0,SofiesNeuanfang
1262065921432195074,2020-05-17 17:02:18,"Wir haben 2020 und es braucht erst #maennerwelten um auf sexuelle Übergriffe auf Frauen aufmerksam zu machen? Es brauch #IDAHOT2020 um darauf Aufmerksam zu machen, das Homosexualität keine Krankheit ist? 
Aber mit einem Kilo Aulfolie auf dem Kopf pöbelnd durch die Gegend 👇",10,0,patrickder_sozi
1262062973264244738,2020-05-17 16:50:35,"@KuttnerSarah Ich war 13, als es anfing und 16, als es genauso plötzlich endete. Beinahe jede Nacht kam mein Vater in mein Zimmer oder bedrängte mich, wenn wir alleine zuhause waren. Erzählt habe ich es lange niemandem. Aus Angst, unsere heile Familie zu zerstören. #maennerwelten",0,0,bitterbluesea
1262062841273688064,2020-05-17 16:50:04,"@DSyrer @ChristianHoemke @redwinefeels Zumindest wurde es oft genug gesagt, dass es absolut jede Frau frustriert, die von einem Mann sexuell belästigt wurde. Unter jedem Tweet den man zu #Maennerwelten verfasst hat, jeden Beitrag, dutzend mal. Aber die Behauptung oben? Die ist neu.",1,0,the01tj
1262062099469082625,2020-05-17 16:47:07,@schwartz_ht #maennerwelten war ein zu kurzer Hype.,3,0,Johann_v_d_Bron
1262060681018388480,2020-05-17 16:41:28,"Viele harte Antworten unter diesem Tweet. 🙁
[CN: Missbrauch, Belästigung] 
#maennerwelten https://t.co/L9NIvFrJLn",2,1,DrCorners
1262057546363408384,2020-05-17 16:29:01,Einer Freundin und mir wurde heute  von #maennerwelten - Verhalten der Nachmittag ruiniert... In dieser Gesellschaft muss sich echt was ändern!,0,0,veronikaderlenz
1262057093403639808,2020-05-17 16:27:13,"@FunFuerFelix kannst du Mal zu #Männerwelten reagieren, deine Meinung wäre mir wichtig zu fühlen!",1,1,FanFuerFelix_
1262055983104262144,2020-05-17 16:22:48,"Sexuelle Gewalt, Beleidigungen und Hass haben in unserer Gesellschaft keinen Platz!

#Feminism #Männerwelten 
@jokoundklaas https://t.co/VDnLLyMu5p",1,0,JU_Koeln
1262051468619722754,2020-05-17 16:04:52,"@faznet @GoeringEckardt Ich hoffe Sie meinen damit die Tatsache, dass Männer viel häufiger an COVID-19 sterben als Frauen, und dass das genauer untersucht werden sollte.
#maennerwelten 
https://t.co/rBgDDRRxTI",5,0,SirHenny72
1262050818896941057,2020-05-17 16:02:17,"Schafft #Pro7 jetzt eigentlich #GNTM ab?
#maennerwelten",2,2,Simon_P_Siman
1262046144483516416,2020-05-17 15:43:43,"Dummerweise kenne ich ja teilweise die falschen Typen, wollte eigentlich nach #maennerwelten fragen, wurde aber unterbrochen, mit der Frage, ob ich das Video vom #Herrlich schon gesehen hätte. Na, irgendwann wird schon #Saisonende sein 🤣 https://t.co/CSvnrfRWzo",1,0,ArianeSophie85
1262044396784140289,2020-05-17 15:36:46,"@katjaberlin Es sind wohl die selben, die nicht verhüten, nicht #Abstandhalten, Meister im #manspreading &amp; #mansplaining sind, dich belästigen- und auch sonst Teil der #maennerwelten.
#ToxicMasculinity #menaretrash #CoronaVirusDE #MeToo #maskeauf #Maskenpflicht",2,0,carmenzedler
1262042221173444615,2020-05-17 15:28:07,"Zack, keine vier Tage und #maennerwelten hat uns sehr eindrucksvoll bewiesen, dass sich nichts geändert hat/ändern wird.
Die Empörung hat es nichteinmal über Twitter hinausgeschafft. 🤷",2,0,EndloseStory
1262037955436335106,2020-05-17 15:11:10,"@Spatzengepiepe Wirklich toll - die Tasche habe ich auch schon öfter genäht... 😊 und interessant, dass 4 Tage nach #maennerwelten die überwiegende Zahl der Kommentare auf deine Beine abzielt und nicht auf das, worum es geht 🙄",1,0,littlelife82
1262037632269328387,2020-05-17 15:09:53,"Warum müssen Gespräche nach ungefähr 5 Nachrichten immer so werden? (Also rechts, nur falls sich irgendwer fragen sollte, wie ich mich bei insta zeige.) 🤦🏻‍♀️ #maennerwelten https://t.co/dOv4HT2DB1",18,0,lovesthesilence
1262036613078671360,2020-05-17 15:05:50,"Hab mal die #männerwelten-diskussion mit Quellen usw zusammen gefasst, weil dafür in vielen Tweets und Istastories kein Platz für war. @sternenrot @DichJasmin @yasminecmbarek  @fraeulein_tessa
https://t.co/rXqSb8JzBC",3,0,RosieSerious
1262036433868591107,2020-05-17 15:05:07,"Wenn ich jetzt eine Story für euch hätte und euch verraten würde was ich dabei getragen habe, würde man mein Outfit auch in die Galerie hängen, oder würde man mich eher belächeln, weil ich als Mann nur Täter und unmöglich Opfer sein kann? #maennerwelten",0,0,PKHikaritoKage
1262034259168169985,2020-05-17 14:56:29,"Ich bin keine Rassistin, aber https://t.co/lHQzPezJgP #Männerwelten",0,0,reiabsamoht
1262033029687652352,2020-05-17 14:51:36,"@HeikoMaas Tolle Idee! Total innovativ :) Schade, dass es so ein Video braucht um das Thema in den Fokus zu rücken... #MeToo hat ja nicht gereicht. Und wie macht das die BR, wie verändert sie diese Kultur? Wie wird damit in Schulen umgegangen? #unhatewomen #männerwelten https://t.co/alm6myX2aA",0,0,Gleichberechti2
1262029605105537030,2020-05-17 14:37:59,"@herrpandabaer Das ist doch genau was es braucht. Ich empfinde es nicht als ein Aufruf zur Selbstjustiz. Ich bin sogar versucht, dass als Zivilcourage zu bezeichnen.
finde ich  wirksamer als #maennerwelten",1,0,AdaLoveless4
1262029206390820864,2020-05-17 14:36:24,Dass es kein schwangeren Mann als Emoji gibt zeigt wie sehr wir leiden müssen 🤰🤰🏻🤰🏼🤰🏽🤰🏾🤰🏿 #maennerwelten,13,0,bruderdeinemoi
1262028828446199811,2020-05-17 14:34:54,"Männer sind das bei der Fortpflanzung, in der Wahrnehmung und durch einseitige Pflichten (von Kriegsdienst über Unterhalt bis zu gefährlichen Arbeiten) diskriminierte Geschlecht, was Feminismus ausnutzt, sich fälschlich einen #Opferbonus zuzuschanzen. #Maennerwelten",6,3,Jan_Deichmohle
1262028772934639627,2020-05-17 14:34:41,Warum wird bei #maennerwelten nur über sexuell Belästigung gesprochen die von Männern ausgingen? Auch Frauen können gut sexuell belästigen :) aber schön das die Frauen sich wieder selbst in die opferrolle stecken :) #keineristbesser,1,0,k1ng_h4nkY
1262027241430474753,2020-05-17 14:28:36,"Schon schön, daß auf @ProSieben erst #maennerwelten kommt und dann am Sonntag mit #crashgames wohl der größte sexistische Bockmist den das deutsche Fernsehen zu bieten hat. Was sagen denn da @officiallyjoko und @damitdasklaas zu?",0,0,ChKunder
1262026160411684864,2020-05-17 14:24:18,"So eine neue Version des Struwwelpeter wäre doch mal ganz toll! 
Eine Story mit der Moral: Ungefragt Dick-Pics zu verschicken = Pfui

“Denn der Schneider mit der Scher’ 
Kommt sonst ganz geschwind daher.
Und den Dick schneidet er
Ab, als ob er Papier wär’!” 

#maennerwelten",0,0,DWinterkirsche
1262025864016994305,2020-05-17 14:23:07,Vor einigen Jahren. Auch sowas ist #Männerwelten https://t.co/bNQG46wAA9,1,0,momentaufnahmen
1262025085512232960,2020-05-17 14:20:02,@BodoMdB @frolleinhoney Kann ich nach #maennerwelten nicht mal im Ansatz drüber lachen,1,0,Echtjetzt5
1262024460703588355,2020-05-17 14:17:33,#Männerwelten – Erzähl mir Deine Geschichte https://t.co/PKFbWZab3P,2,0,zimtsternin
1262023371988049922,2020-05-17 14:13:13,"@marvin_wank @LianHunold Nein, #maennerwelten ging um viel mehr, auch solches, was Lian hier beschreibt.",2,0,Alexand29417324
